Date, Open, High, Low, Close
11/19/12, 263.93, 268.63, 263.93, 268.58
11/16/12, 265.71, 266.16, 262.86, 262.86
11/15/12, 266.96, 267.10, 265.45, 265.52
11/14/12, 270.08, 270.43, 267.87, 268.14
11/13/12, 269.15, 270.69, 267.47, 270.60
11/12/12, 270.18, 270.72, 269.38, 269.53
11/09/12, 270.67, 271.05, 267.65, 270.27
11/08/12, 271.63, 272.53, 270.25, 270.58
11/07/12, 275.24, 276.56, 270.94, 271.04
11/06/12, 273.51, 274.82, 273.45, 274.74
11/05/12, 274.20, 274.20, 272.79, 273.21
11/02/12, 273.75, 275.57, 273.32, 274.85
11/01/12, 270.33, 273.79, 270.01, 273.70
10/31/12, 271.85, 273.03, 270.30, 270.30
10/30/12, 269.59, 271.92, 269.59, 271.76
10/29/12, 270.04, 270.23, 268.60, 269.46
10/26/12, 269.33, 271.28, 268.16, 270.51
10/25/12, 269.68, 271.65, 269.35, 270.23
10/24/12, 268.69, 270.28, 267.29, 269.52
10/23/12, 273.18, 273.39, 267.82, 268.40
10/22/12, 273.84, 274.84, 272.55, 272.95
10/19/12, 275.57, 275.84, 273.79, 274.08
10/18/12, 275.75, 276.54, 274.82, 276.18
10/17/12, 274.23, 275.77, 273.77, 275.66
10/16/12, 271.35, 274.38, 271.35, 274.38
10/15/12, 269.33, 271.55, 269.28, 270.80
10/12/12, 270.45, 270.85, 269.43, 269.43
10/11/12, 268.70, 271.50, 268.37, 270.84
10/10/12, 269.88, 270.27, 268.71, 268.71
10/09/12, 271.86, 272.15, 269.96, 270.20
10/08/12, 273.05, 273.05, 271.18, 271.43
10/05/12, 271.86, 274.60, 271.86, 274.11
10/04/12, 271.73, 272.72, 270.40, 271.33
10/03/12, 271.11, 272.00, 270.35, 271.37
10/02/12, 271.52, 273.54, 270.50, 271.62
10/01/12, 268.35, 272.62, 268.34, 272.33
09/28/12, 272.14, 272.75, 268.48, 268.48
09/27/12, 271.52, 272.34, 270.97, 271.65
09/26/12, 274.62, 274.62, 270.30, 270.72
09/25/12, 274.79, 276.12, 274.32, 275.78
09/24/12, 275.12, 275.17, 273.66, 274.70
09/21/12, 275.18, 276.14, 274.50, 275.78
09/20/12, 274.28, 274.68, 273.06, 274.50
09/19/12, 274.19, 275.27, 273.66, 274.90
09/18/12, 274.51, 274.51, 272.34, 273.80
09/17/12, 275.32, 275.80, 274.54, 275.01
09/14/12, 273.90, 276.56, 273.90, 275.95
09/13/12, 272.60, 272.75, 271.41, 272.42
09/12/12, 272.77, 274.58, 272.09, 272.91
09/11/12, 271.18, 272.58, 269.98, 272.58
09/10/12, 271.87, 272.47, 271.25, 271.69
09/07/12, 272.11, 273.82, 271.93, 272.30
09/06/12, 265.60, 271.84, 265.60, 271.67
09/05/12, 265.24, 266.57, 264.22, 265.49
09/04/12, 268.29, 268.29, 265.02, 265.43
09/03/12, 265.99, 268.47, 265.62, 268.47
08/31/12, 264.76, 267.43, 264.36, 266.23
08/30/12, 266.39, 266.46, 264.39, 264.97
08/29/12, 267.25, 267.64, 265.89, 267.01
08/28/12, 268.90, 268.90, 266.58, 267.32
08/27/12, 268.01, 269.20, 267.43, 269.20
08/24/12, 267.74, 268.29, 266.16, 268.00
08/23/12, 270.01, 270.94, 266.97, 267.69
08/22/12, 271.79, 271.79, 269.16, 269.27
08/21/12, 271.78, 273.10, 271.78, 272.58
08/20/12, 272.57, 273.60, 270.65, 271.50
08/17/12, 271.51, 272.83, 271.41, 272.83
08/16/12, 270.37, 271.22, 269.65, 271.22
08/15/12, 269.71, 271.06, 268.83, 270.35
08/14/12, 269.14, 270.70, 269.14, 270.54
08/13/12, 269.70, 270.07, 267.82, 268.72
08/10/12, 269.49, 270.19, 268.51, 269.88
08/09/12, 270.27, 270.27, 270.27, 270.27
08/08/12, 269.20, 269.20, 269.20, 269.20
08/07/12, 268.80, 268.80, 268.80, 268.80
08/06/12, 265.16, 267.53, 264.66, 266.80
08/03/12, 259.38, 265.60, 259.38, 265.58
08/02/12, 262.76, 265.12, 259.28, 259.28
08/01/12, 261.49, 262.85, 261.18, 262.57
07/31/12, 263.52, 264.02, 261.21, 261.38
07/30/12, 260.86, 264.46, 260.86, 263.94
07/27/12, 257.24, 259.88, 255.76, 259.81
07/26/12, 250.46, 257.01, 249.88, 256.58
07/25/12, 250.10, 251.72, 249.77, 250.39
07/24/12, 252.14, 252.92, 250.28, 250.57
07/23/12, 256.86, 256.86, 250.74, 251.75
07/20/12, 261.50, 261.64, 257.88, 258.17
07/19/12, 258.89, 261.99, 258.89, 261.86
07/18/12, 256.47, 259.01, 256.26, 258.93
07/17/12, 256.81, 257.49, 255.58, 256.09
07/16/12, 256.14, 256.89, 255.42, 256.73
07/13/12, 253.38, 256.41, 253.38, 256.26
07/12/12, 254.63, 254.80, 251.95, 252.89
07/11/12, 255.07, 256.27, 254.10, 255.59
07/10/12, 253.79, 256.94, 253.11, 255.60
07/09/12, 254.31, 254.72, 252.77, 253.46
07/06/12, 256.42, 256.70, 254.30, 254.40
07/05/12, 257.20, 259.26, 255.41, 256.93
07/04/12, 257.20, 257.54, 256.11, 257.33
07/03/12, 254.91, 257.39, 254.91, 257.39
07/02/12, 251.69, 254.84, 251.45, 254.82
06/29/12, 246.85, 251.55, 246.85, 251.17
06/28/12, 246.18, 246.49, 242.76, 244.67
06/27/12, 243.22, 245.90, 242.70, 245.87
06/26/12, 243.03, 243.74, 242.09, 242.59
06/25/12, 246.15, 246.15, 242.18, 242.82
06/22/12, 247.74, 247.95, 246.16, 246.58
06/21/12, 248.91, 250.39, 247.60, 248.40
06/20/12, 248.46, 249.67, 247.29, 249.67
06/19/12, 244.65, 248.70, 244.23, 248.27
06/18/12, 245.55, 245.20, 243.21, 244.36
06/15/12, 242.20, 244.50, 242.20, 244.21
06/14/12, 241.72, 242.07, 239.60, 241.84
06/13/12, 243.47, 244.47, 241.01, 242.56
06/12/12, 241.80, 243.63, 241.03, 243.44
06/11/12, 243.77, 246.62, 241.68, 241.92
06/08/12, 241.49, 242.48, 239.17, 241.93
06/07/12, 240.32, 244.38, 239.91, 242.64
06/06/12, 235.47, 240.02, 235.47, 239.95
06/05/12, 234.32, 235.26, 233.96, 234.59
06/04/12, 234.22, 235.27, 233.48, 233.87
06/01/12, 240.14, 240.37, 233.74, 235.09
05/31/12, 240.71, 242.18, 238.01, 239.73
05/30/12, 243.35, 243.87, 239.94, 240.56
05/29/12, 243.00, 245.09, 242.06, 244.30
05/28/12, 242.99, 244.58, 241.87, 242.47
05/25/12, 242.19, 243.83, 240.66, 242.49
05/24/12, 240.62, 242.82, 238.91, 241.91
05/23/12, 243.66, 243.66, 239.20, 239.51
05/22/12, 241.18, 245.07, 241.10, 244.76
05/21/12, 238.34, 241.08, 237.56, 240.17
05/18/12, 240.44, 241.18, 238.27, 238.88
05/17/12, 244.64, 244.75, 241.22, 241.63
05/16/12, 244.68, 246.39, 242.23, 244.40
05/15/12, 247.87, 249.31, 244.64, 245.76
05/14/12, 251.00, 251.00, 246.08, 247.43
05/11/12, 250.58, 252.18, 248.22, 251.97
05/10/12, 250.36, 252.09, 247.89, 251.10
05/09/12, 251.19, 251.67, 247.00, 249.73
05/08/12, 254.34, 254.89, 250.08, 250.58
05/07/12, 252.14, 255.03, 250.97, 254.83
05/04/12, 257.02, 257.08, 252.44, 253.00
05/03/12, 257.70, 259.86, 256.34, 257.53
05/02/12, 259.46, 260.88, 256.26, 257.39
05/01/12, 257.04, 258.46, 257.04, 258.37
04/30/12, 259.65, 260.12, 257.15, 257.28
04/27/12, 256.44, 259.87, 254.87, 259.12
04/26/12, 257.30, 258.53, 255.05, 257.20
04/25/12, 254.75, 257.61, 254.75, 256.96
04/24/12, 252.28, 254.45, 251.79, 254.37
04/23/12, 256.89, 256.89, 250.96, 251.75
04/20/12, 256.46, 258.02, 255.69, 257.79
04/19/12, 258.55, 260.16, 256.51, 256.51
04/18/12, 259.41, 259.86, 257.18, 257.71
04/17/12, 253.73, 259.49, 253.68, 259.45
04/16/12, 253.16, 256.33, 252.83, 254.26
04/13/12, 257.06, 257.06, 252.80, 253.40
04/12/12, 254.73, 257.84, 253.43, 257.36
04/11/12, 252.66, 255.57, 252.01, 254.43
04/10/12, 257.87, 257.87, 252.57, 252.57
04/09/12, 259.07, 259.07, 259.07, 259.07
04/06/12, 259.07, 259.07, 259.07, 259.07
04/05/12, 259.17, 259.99, 256.52, 259.07
04/04/12, 264.18, 264.18, 258.38, 258.76
04/03/12, 266.98, 267.62, 264.29, 264.29
04/02/12, 263.85, 267.16, 262.22, 267.16
03/30/12, 261.53, 263.59, 261.53, 263.32
03/29/12, 263.83, 264.37, 260.03, 260.74
03/28/12, 266.32, 267.26, 264.10, 264.10
03/27/12, 268.64, 270.06, 266.75, 266.92
03/26/12, 266.24, 268.50, 265.25, 268.12
03/23/12, 265.55, 266.73, 263.08, 265.65
03/22/12, 268.30, 268.30, 264.77, 265.49
03/21/12, 268.90, 270.46, 267.41, 268.67
03/20/12, 271.95, 271.95, 268.44, 268.97
03/19/12, 272.51, 272.51, 270.82, 272.07
03/16/12, 271.10, 272.86, 271.10, 272.40
03/15/12, 269.97, 271.05, 269.37, 270.98
03/14/12, 269.55, 271.84, 269.55, 270.27
03/13/12, 264.95, 269.66, 264.95, 269.56
03/12/12, 264.75, 266.04, 264.19, 264.87
03/09/12, 264.39, 266.32, 263.78, 265.44
03/08/12, 260.09, 264.22, 260.09, 264.16
03/07/12, 258.27, 260.36, 258.01, 260.11
03/06/12, 265.64, 265.64, 258.46, 258.46
03/05/12, 267.07, 267.07, 264.60, 265.56
03/02/12, 267.26, 267.88, 266.41, 267.21
03/01/12, 264.35, 267.33, 263.37, 267.06
02/29/12, 264.59, 266.45, 264.03, 264.32
02/28/12, 263.64, 265.03, 262.61, 264.33
02/27/12, 264.86, 264.86, 261.62, 263.86
02/24/12, 263.79, 265.46, 263.79, 264.77
02/23/12, 264.55, 265.74, 262.62, 264.08
02/22/12, 266.81, 267.15, 264.32, 264.59
02/21/12, 268.26, 268.35, 265.95, 266.78
02/20/12, 265.98, 268.36, 265.98, 268.16
02/17/12, 263.84, 266.51, 263.84, 265.93
02/16/12, 264.40, 264.40, 236.90, 264.31
02/15/12, 262.62, 265.18, 262.62, 264.16
02/14/12, 263.23, 264.08, 261.66, 262.56
02/13/12, 261.02, 263.85, 261.02, 263.17
02/10/12, 263.65, 263.65, 260.64, 261.24
02/09/12, 262.85, 265.05, 262.71, 263.64
02/08/12, 263.48, 265.24, 262.91, 263.01
02/07/12, 263.90, 264.60, 261.62, 263.55
02/06/12, 264.68, 264.68, 262.51, 264.27
02/03/12, 260.33, 264.60, 259.60, 264.60
02/02/12, 259.47, 260.53, 259.09, 260.11
02/01/12, 254.41, 259.73, 254.41, 259.51
01/31/12, 252.42, 255.67, 252.42, 254.41
01/30/12, 255.32, 255.32, 251.83, 252.52
01/27/12, 258.20, 258.20, 255.40, 255.40
01/26/12, 254.55, 258.09, 254.55, 257.86
01/25/12, 255.74, 256.45, 253.50, 254.95
01/24/12, 256.93, 256.93, 253.96, 256.04
01/23/12, 256.02, 257.54, 255.52, 257.01
01/20/12, 256.16, 256.63, 255.15, 255.85
01/19/12, 253.44, 256.57, 253.44, 256.57
01/18/12, 252.91, 254.07, 251.02, 253.48
01/17/12, 250.76, 254.25, 250.76, 253.27
01/16/12, 249.44, 251.35, 247.83, 251.12
01/13/12, 249.42, 251.35, 246.72, 249.18
01/12/12, 249.38, 252.28, 248.64, 249.50
01/11/12, 250.89, 251.50, 248.76, 249.93
01/10/12, 246.34, 251.00, 246.34, 250.82
01/09/12, 247.48, 248.41, 246.04, 246.42
01/06/12, 247.62, 249.72, 246.63, 247.53
01/05/12, 249.49, 250.11, 246.87, 247.39
01/04/12, 251.16, 251.16, 248.64, 249.62
01/03/12, 248.22, 251.07, 248.07, 251.06
01/02/12, 244.54, 247.15, 244.54, 247.15
12/30/11, 242.91, 244.57, 242.23, 244.54
12/29/11, 240.67, 242.46, 239.70, 242.46
12/28/11, 241.80, 243.41, 240.20, 240.20
12/27/11, 242.08, 242.69, 241.57, 241.91
12/26/11, 241.86, 241.86, 241.86, 241.86
12/23/11, 239.77, 242.14, 239.77, 241.86
12/22/11, 237.29, 240.27, 237.29, 239.78
12/21/11, 238.56, 241.83, 236.76, 237.29
12/20/11, 233.79, 238.51, 232.65, 238.51
12/19/11, 232.96, 235.90, 232.02, 233.75
12/16/11, 234.84, 236.47, 233.53, 233.71
12/15/11, 232.39, 236.02, 232.39, 234.73
12/14/11, 237.49, 237.49, 232.44, 232.44
12/13/11, 236.25, 238.81, 235.12, 237.30
12/12/11, 240.49, 240.49, 236.05, 236.05
12/09/11, 237.67, 240.93, 235.65, 240.51
12/08/11, 241.46, 243.82, 237.71, 237.71
12/07/11, 241.73, 244.80, 239.20, 241.44
12/06/11, 241.66, 243.08, 240.84, 241.92
12/05/11, 240.72, 243.76, 240.72, 242.75
12/02/11, 238.32, 242.54, 238.32, 240.73
12/01/11, 239.71, 241.14, 238.11, 238.49
11/30/11, 230.50, 240.91, 229.10, 240.08
11/29/11, 229.76, 231.79, 227.93, 231.68
11/28/11, 222.86, 229.86, 222.86, 229.85
11/25/11, 219.87, 222.85, 217.60, 221.54
11/24/11, 220.39, 223.12, 218.61, 219.98
11/23/11, 223.30, 223.86, 220.31, 220.31
11/22/11, 224.62, 227.10, 223.27, 223.27
11/21/11, 232.14, 232.14, 224.68, 224.76
11/18/11, 234.20, 234.53, 231.29, 232.17
11/17/11, 237.10, 237.10, 232.26, 233.97
11/16/11, 237.18, 239.78, 235.47, 237.04
11/15/11, 238.65, 238.99, 234.18, 237.03
11/14/11, 240.70, 242.18, 237.50, 238.47
11/11/11, 235.20, 241.23, 235.12, 240.98
11/10/11, 236.62, 238.21, 232.68, 235.35
11/09/11, 240.55, 242.90, 234.78, 236.34
11/08/11, 238.47, 243.27, 238.47, 240.50
11/07/11, 239.53, 240.41, 235.42, 238.44
11/04/11, 241.94, 243.67, 238.59, 239.76
11/03/11, 237.61, 242.55, 241.71, 242.20
11/02/11, 234.85, 237.96, 233.41, 237.22
11/01/11, 243.86, 243.86, 232.67, 235.06
10/31/11, 249.27, 249.27, 243.48, 243.48
10/28/11, 249.30, 251.45, 247.87, 249.00
10/27/11, 240.18, 250.34, 240.18, 249.42
10/26/11, 240.53, 243.10, 238.85, 240.80
10/25/11, 242.13, 242.98, 238.49, 240.29
10/24/11, 238.95, 242.19, 238.89, 242.03
10/21/11, 233.41, 239.18, 233.41, 238.93
10/20/11, 236.70, 236.70, 232.84, 233.07
10/19/11, 235.11, 237.89, 235.11, 236.71
10/18/11, 236.34, 236.34, 232.60, 235.33
10/17/11, 238.62, 241.96, 235.08, 236.22
10/14/11, 236.76, 240.39, 235.85, 238.51
10/13/11, 238.41, 239.97, 235.41, 236.53
10/12/11, 235.01, 239.57, 233.03, 239.16
10/11/11, 235.49, 235.83, 233.08, 235.28
10/10/11, 233.35, 236.21, 231.81, 235.94
10/07/11, 230.52, 233.96, 229.56, 231.99
10/06/11, 223.91, 230.27, 223.91, 230.27
10/05/11, 217.34, 224.51, 217.34, 224.15
10/04/11, 224.00, 224.00, 214.58, 217.46
10/03/11, 226.55, 226.55, 220.45, 223.62
09/30/11, 228.64, 228.64, 224.06, 226.18
09/29/11, 227.18, 230.78, 225.85, 228.90
09/28/11, 229.92, 229.65, 226.10, 227.39
09/27/11, 220.07, 229.91, 220.07, 229.91
09/26/11, 216.80, 222.56, 213.54, 220.28
09/23/11, 214.95, 217.48, 209.26, 216.19
09/22/11, 225.48, 225.48, 214.57, 214.89
09/21/11, 228.77, 229.15, 224.85, 225.33
09/20/11, 225.21, 229.21, 223.56, 229.10
09/19/11, 227.84, 227.84, 224.05, 224.96
09/16/11, 228.76, 232.09, 228.72, 230.16
09/15/11, 223.98, 230.23, 223.98, 228.69
09/14/11, 220.78, 224.88, 218.89, 224.17
09/13/11, 218.79, 222.10, 215.73, 220.87
09/12/11, 222.58, 222.58, 216.76, 218.93
09/09/11, 229.81, 230.48, 224.59, 224.59
09/08/11, 228.56, 231.27, 227.41, 230.47
09/07/11, 221.72, 228.84, 221.72, 228.84
09/06/11, 223.67, 225.64, 219.73, 221.98
09/05/11, 231.03, 231.03, 223.08, 223.45
09/02/11, 239.38, 233.11, 231.55, 233.11
09/01/11, 237.55, 240.02, 235.20, 238.93
08/31/11, 231.04, 238.26, 231.04, 237.43
08/30/11, 228.65, 232.32, 228.62, 230.64
08/29/11, 226.02, 229.13, 226.02, 228.28
08/26/11, 227.03, 227.09, 220.87, 225.52
08/25/11, 229.50, 232.25, 225.81, 227.07
08/24/11, 226.36, 231.72, 225.39, 229.79
08/23/11, 224.94, 229.75, 224.10, 226.63
08/22/11, 222.21, 228.85, 221.39, 224.90
08/19/11, 227.22, 227.22, 218.52, 223.13
08/18/11, 237.98, 237.98, 224.69, 226.70
08/17/11, 237.91, 239.56, 234.34, 238.05
08/16/11, 238.16, 238.16, 233.27, 237.56
08/15/11, 235.99, 239.11, 235.99, 237.85
08/12/11, 229.66, 237.53, 226.16, 237.49
08/11/11, 223.31, 230.57, 218.91, 229.11
08/10/11, 232.70, 236.73, 223.32, 223.50
08/09/11, 229.04, 232.72, 217.37, 232.20
08/08/11, 238.13, 240.87, 228.93, 228.98
08/05/11, 243.94, 244.90, 235.12, 238.88
08/04/11, 251.66, 254.37, 243.16, 243.16
08/03/11, 257.04, 257.04, 250.58, 251.95
08/02/11, 262.52, 262.52, 256.66, 256.98
08/01/11, 264.89, 268.01, 261.85, 262.02
07/29/11, 267.25, 267.25, 262.32, 265.25
07/28/11, 267.31, 267.31, 264.29, 267.08
07/27/11, 270.36, 270.36, 265.76, 267.05
07/26/11, 270.73, 271.62, 268.86, 270.08
07/25/11, 271.50, 271.96, 270.30, 271.28
07/22/11, 270.10, 273.29, 270.10, 272.02
07/21/11, 267.50, 271.46, 265.34, 270.48
07/20/11, 263.99, 267.73, 263.99, 267.73
07/19/11, 261.76, 264.86, 261.76, 264.28
07/18/11, 266.76, 266.76, 261.80, 262.10
07/15/11, 267.26, 268.01, 265.60, 266.91
07/14/11, 270.17, 270.17, 267.14, 267.68
07/13/11, 268.25, 270.14, 267.36, 269.94
07/12/11, 268.14, 268.42, 262.61, 268.16
07/11/11, 274.22, 274.22, 268.68, 269.90
07/08/11, 276.42, 277.21, 273.03, 273.76
07/07/11, 275.31, 278.01, 274.97, 275.93
07/06/11, 275.73, 275.73, 273.75, 274.79
07/05/11, 275.28, 276.58, 274.94, 275.62
07/04/11, 275.10, 275.89, 274.75, 275.54
07/01/11, 272.82, 275.41, 272.04, 274.92
06/30/11, 269.41, 272.86, 269.41, 272.86
06/29/11, 266.01, 270.04, 266.01, 269.80
06/28/11, 264.09, 266.45, 263.43, 265.23
06/27/11, 264.10, 265.01, 263.22, 264.01
06/24/11, 263.71, 267.34, 263.45, 263.98
06/23/11, 268.57, 268.57, 263.71, 264.31
06/22/11, 269.57, 269.57, 267.54, 268.07
06/21/11, 265.64, 269.59, 265.64, 269.59
06/20/11, 267.68, 267.68, 264.15, 265.76
06/17/11, 266.76, 268.49, 264.06, 267.17
06/16/11, 268.56, 268.56, 264.36, 266.73
06/15/11, 270.85, 271.01, 267.83, 267.95
06/14/11, 268.91, 271.76, 268.91, 270.82
06/13/11, 268.26, 269.64, 268.00, 268.71
06/10/11, 271.44, 271.66, 267.65, 268.13
06/09/11, 269.25, 272.22, 268.40, 271.76
06/08/11, 271.91, 271.91, 268.34, 269.01
06/07/11, 272.01, 273.43, 271.67, 271.87
06/06/11, 273.40, 273.40, 271.56, 272.16
06/03/11, 274.48, 274.88, 271.49, 273.67
06/02/11, 277.30, 277.30, 274.67, 274.67
06/01/11, 280.66, 281.23, 277.70, 278.38
05/31/11, 279.27, 281.71, 279.27, 281.06
05/30/11, 278.94, 279.56, 278.57, 278.82
05/27/11, 276.84, 279.79, 276.84, 279.05
05/26/11, 276.84, 277.14, 277.14, 277.14
05/25/11, 276.00, 277.83, 273.81, 277.37
05/24/11, 274.73, 276.39, 274.73, 275.39
05/23/11, 280.72, 280.72, 274.78, 274.78
05/20/11, 279.82, 282.07, 278.85, 279.65
05/19/11, 278.01, 281.39, 278.01, 280.00
05/18/11, 276.95, 279.16, 276.95, 278.17
05/17/11, 279.81, 280.76, 277.28, 277.28
05/16/11, 280.86, 280.86, 277.88, 280.13
05/13/11, 281.42, 283.24, 280.39, 280.50
05/12/11, 283.72, 281.80, 280.41, 281.80
05/11/11, 282.52, 285.15, 282.52, 283.73
05/10/11, 280.56, 283.41, 280.25, 282.92
05/09/11, 281.98, 282.08, 278.97, 280.43
05/06/11, 278.01, 281.48, 276.51, 281.33
05/05/11, 278.53, 279.32, 275.81, 277.79
05/04/11, 282.37, 282.67, 278.13, 278.52
05/03/11, 283.96, 284.24, 281.48, 282.43
05/02/11, 284.72, 285.18, 283.93, 283.93
04/29/11, 282.88, 283.85, 282.67, 283.78
04/28/11, 281.78, 283.23, 281.78, 283.04
04/27/11, 281.17, 283.22, 280.38, 282.12
04/26/11, 279.80, 281.40, 279.57, 281.23
04/25/11, 280.47, 280.47, 280.47, 280.47
04/22/11, 280.47, 280.47, 280.47, 280.47
04/21/11, 279.48, 280.66, 280.06, 280.47
04/20/11, 273.96, 279.21, 273.96, 279.06
04/19/11, 273.09, 275.73, 273.09, 274.42
04/18/11, 278.08, 278.08, 272.33, 273.05
04/15/11, 276.79, 277.93, 276.47, 277.78
04/14/11, 278.54, 278.54, 275.95, 277.01
04/13/11, 276.05, 279.39, 276.05, 278.25
04/12/11, 280.91, 280.91, 275.94, 276.24
04/11/11, 281.30, 281.58, 280.08, 280.99
04/08/11, 281.30, 282.58, 281.09, 281.68
04/07/11, 281.88, 282.99, 280.72, 280.78
04/06/11, 280.84, 282.43, 279.80, 281.57
04/05/11, 280.47, 280.98, 279.60, 280.91
04/04/11, 280.23, 281.07, 279.53, 280.26
04/01/11, 276.12, 280.11, 276.12, 280.02
03/31/11, 278.42, 279.16, 275.90, 275.90
03/30/11, 276.62, 279.05, 276.62, 278.55
03/29/11, 276.33, 276.51, 274.41, 276.51
03/28/11, 275.98, 276.86, 275.40, 276.24
03/25/11, 275.56, 276.81, 275.29, 276.02
03/24/11, 273.24, 275.96, 272.19, 275.77
03/23/11, 272.18, 273.13, 270.74, 273.11
03/22/11, 272.17, 273.56, 271.07, 271.80
03/21/11, 267.61, 272.44, 267.61, 272.33
03/18/11, 266.50, 269.78, 266.50, 267.63
03/17/11, 262.34, 267.87, 262.34, 267.08
03/16/11, 266.49, 268.37, 262.14, 262.18
03/15/11, 272.48, 272.48, 262.13, 266.32
03/14/11, 274.30, 275.33, 272.03, 272.51
03/11/11, 277.67, 277.67, 274.71, 275.42
03/10/11, 281.56, 281.56, 277.05, 277.88
03/09/11, 281.77, 283.30, 280.60, 281.17
03/08/11, 280.72, 282.54, 279.28, 281.81
03/07/11, 282.00, 284.04, 280.71, 280.72
03/04/11, 283.95, 285.41, 281.68, 281.90
03/03/11, 282.80, 285.80, 282.65, 283.58
03/02/11, 284.80, 284.80, 281.15, 282.76
03/01/11, 286.60, 288.91, 283.89, 284.63
02/28/11, 284.24, 287.54, 282.96, 286.47
02/25/11, 280.51, 284.66, 280.51, 284.12
02/24/11, 282.58, 282.58, 279.69, 280.56
02/23/11, 285.30, 285.30, 281.90, 282.38
02/22/11, 286.95, 286.95, 284.07, 285.38
02/21/11, 290.94, 291.13, 287.03, 287.18
02/18/11, 291.46, 292.16, 290.06, 291.04
02/17/11, 291.03, 291.81, 289.87, 291.16
02/16/11, 289.42, 291.30, 289.42, 290.72
02/15/11, 289.06, 289.99, 288.50, 289.44
02/14/11, 288.40, 290.15, 288.40, 289.11
02/11/11, 286.78, 288.60, 284.58, 287.99
02/10/11, 287.52, 287.52, 284.52, 286.78
02/09/11, 288.45, 288.91, 287.35, 287.35
02/08/11, 288.28, 288.85, 287.00, 288.56
02/07/11, 286.09, 288.89, 286.09, 288.74
02/04/11, 285.18, 286.42, 284.97, 285.90
02/03/11, 284.63, 285.20, 283.02, 285.00
02/02/11, 284.11, 285.92, 283.56, 284.59
02/01/11, 280.02, 284.42, 280.02, 284.20
01/31/11, 280.63, 280.63, 277.28, 280.05
01/28/11, 282.71, 282.92, 280.45, 280.45
01/27/11, 282.70, 284.14, 281.88, 282.88
01/26/11, 279.89, 283.53, 279.89, 282.47
01/25/11, 281.81, 282.84, 280.05, 280.10
01/24/11, 281.13, 282.19, 280.13, 281.99
01/21/11, 279.01, 283.61, 279.01, 281.26
01/20/11, 283.17, 283.17, 279.39, 279.39
01/19/11, 286.51, 287.01, 282.71, 282.72
01/18/11, 284.07, 287.04, 284.07, 286.70
01/17/11, 284.31, 284.72, 283.51, 284.06
01/14/11, 283.54, 283.99, 281.20, 283.77
01/13/11, 285.21, 285.99, 283.23, 284.04
01/12/11, 282.18, 285.79, 282.18, 285.79
01/11/11, 279.00, 282.22, 279.00, 281.98
01/10/11, 281.76, 281.76, 277.95, 278.48
01/07/11, 281.70, 282.43, 279.87, 281.02
01/06/11, 281.01, 283.32, 281.01, 281.49
01/05/11, 280.68, 280.68, 277.25, 280.48
01/04/11, 277.95, 281.66, 277.95, 280.38
01/03/11, 276.28, 278.71, 276.28, 278.02
12/31/10, 277.08, 277.20, 275.39, 275.81
12/30/10, 280.55, 281.05, 277.02, 277.02
12/29/10, 279.84, 281.01, 279.84, 280.63
12/28/10, 279.41, 280.13, 279.17, 279.79
12/27/10, 280.94, 281.14, 278.77, 279.18
12/24/10, 281.39, 281.50, 280.84, 281.43
12/23/10, 281.54, 282.00, 281.06, 281.76
12/22/10, 281.18, 281.82, 280.72, 281.45
12/21/10, 277.99, 281.44, 277.99, 281.11
12/20/10, 276.91, 279.47, 276.63, 278.38
12/17/10, 277.12, 277.78, 276.07, 276.42
12/16/10, 276.77, 277.79, 276.12, 277.59
12/15/10, 278.14, 278.14, 275.82, 276.53
12/14/10, 276.62, 277.65, 276.09, 277.65
12/13/10, 276.21, 277.76, 276.21, 276.99
12/10/10, 275.75, 276.62, 275.73, 276.19
12/09/10, 275.75, 276.83, 275.22, 275.93
12/08/10, 274.18, 276.37, 272.74, 274.98
12/07/10, 271.56, 275.21, 271.56, 273.91
12/06/10, 271.58, 272.06, 270.34, 271.38
12/03/10, 271.61, 272.64, 269.31, 270.94
12/02/10, 266.68, 271.61, 266.68, 271.61
12/01/10, 262.46, 267.30, 262.46, 267.11
11/30/10, 262.24, 263.97, 260.88, 261.83
11/29/10, 266.24, 268.68, 262.16, 262.16
11/26/10, 267.13, 267.59, 264.24, 266.60
11/25/10, 266.91, 268.04, 266.30, 267.72
11/24/10, 264.14, 266.76, 263.08, 266.29
11/23/10, 267.11, 267.11, 263.62, 263.62
11/22/10, 269.61, 271.68, 267.24, 267.74
11/19/10, 270.75, 271.11, 267.66, 269.50
11/18/10, 268.11, 271.59, 268.11, 271.15
11/17/10, 265.73, 267.65, 265.51, 267.31
11/16/10, 271.32, 271.32, 265.89, 265.98
11/15/10, 269.96, 272.74, 268.20, 272.36
11/12/10, 269.43, 271.10, 266.41, 270.18
11/11/10, 272.17, 272.55, 270.24, 271.39
11/10/10, 273.08, 273.30, 270.79, 271.48
11/09/10, 271.88, 274.23, 271.85, 273.46
11/08/10, 272.00, 272.35, 271.19, 271.91
11/05/10, 271.29, 272.51, 269.52, 271.97
11/04/10, 267.43, 271.28, 267.43, 270.83
11/03/10, 268.00, 268.79, 265.95, 266.51
11/02/10, 266.22, 267.93, 265.80, 267.50
11/01/10, 266.67, 267.30, 265.63, 266.40
10/29/10, 265.47, 266.68, 264.41, 265.96
